show_id,type,title,cast,release_year,duration.int,duration.type,rating
ns209,movie,once upon a time in mumbaai,"ajay devgn, emraan hashmi, kangana ranaut, prachi desai, randeep hooda, naved aslam, asif basra, avtar gill",2010,133.0,min,3.4914346895074946
ns210,movie,once upon a time in mumbai dobaara!,"akshay kumar, imran khan, sonakshi sinha, sonali bendre, sarfaraz khan, mahesh manjrekar, abhimanyu singh, kurush deboo, pitobash, chetan hansraj",2013,142.0,min,3.476237623762376
ns211,movie,ragini mms,"kainaz motivala, rajkummar rao, rajat kaul, janice, shernaza, mangala ahire, vinod rawat",2011,93.0,min,3.5476190476190474
ns212,movie,ragini mms 2,"sunny leone, saahil prem, parvin dabas, sandhya mridul, divya dutta, soniya mehra, kainaz motivala, karan mehra",2014,113.0,min,3.549019607843137
ns213,tv show,rebellion,"charlie murphy, ruth bradley, sarah greene, brian gleeson, michelle fairley, ian mcelhinney, michael ford-fitzgerald, paul reid, barry ward, tom turner, perdita weeks, andrew simpson, sophie robinson",2016,2.0,seasons,3.584521384928717
ns214,tv show,ride on time,"king & prince, hey! say! jump, kat-tun, news, kansai johnny's jr., snow man, tomoyuki yara, travis japan, bi shonen, sixtones, hihi jets, kis-my-ft2, koichi domoto",2021,3.0,seasons,3.5301075268817206
ns215,movie,sas: rise of the black swan,"sam heughan, ruby rose, andy serkis, hannah john-kamen, tom wilkinson, tom hopper, noel clarke, anne reid, owain yeoman, jing lusi, ray panthaki, richard mccabe, douglas reith",2021,124.0,min,3.455020920502092
ns216,movie,shootout at lokhandwala,"amitabh bachchan, sanjay dutt, sunil shetty, arbaaz khan, abhishek bachchan, vivek oberoi, tusshar kapoor, rohit roy, shabbir ahluwalia, dia mirza, amrita singh, neha dhupia",2007,116.0,min,3.5494623655913977
ns217,movie,shor in the city,"sendhil ramamurthy, tusshar kapoor, nikhil dwivedi, preeti desai, sundeep kishan, radhika apte, pitobash, girija oak, alok chaturvedi, sudhir chowdhary",2011,106.0,min,3.5365591397849463
ns218,movie,the dirty picture,"vidya balan, emraan hashmi, tusshar kapoor, naseeruddin shah, rajesh sharma, imran hasnee, anju mahendru",2011,145.0,min,3.5160944206008584
ns219,tv show,titletown high,,2021,1.0,seasons,3.6153846153846154
ns220,tv show,edens zero,"takuma terashima, mikako komatsu, rie kugimiya, hiromichi tezuka, shiori izawa, shiki aoki, sayaka ohara, hochu otsuka, kikuko inoue",2021,1.0,seasons,3.481670061099796
ns221,tv show,family reunion,"loretta devine, tia mowry-hardrict, anthony alabi, talia jackson, isaiah russell-bailey, cameron j. wright, jordyn raya james, richard roundtree",2021,4.0,seasons,3.48989898989899
ns222,movie,"bob ross: happy accidents, betrayal & greed",bob ross,2021,93.0,min,3.5073684210526315
ns223,tv show,clickbait,"zoe kazan, betty gabriel, adrian grenier, phoenix raei, abraham lim, jessica collins, camaron engels, jaylin fletcher, liz alexander, joyce guy, daniel henshall, ian meadows, jamie timony, steve mouzakis, becca lish",2021,1.0,seasons,3.5596707818930042
ns224,tv show,john of god: the crimes of a spiritual healer,,2021,1.0,seasons,3.4634408602150537
ns225,tv show,motel makeover,,2021,1.0,seasons,3.5117773019271947
ns226,tv show,open your eyes,"maria wawreniuk, ignacy liss, michał sikorski, wojciech dolatowski, klaudia koścista, zuzanna galewicz, marta nieradkiewicz, sara celler jezierska, pola król, marcin czarnik, martyna nowakowska",2021,1.0,seasons,3.550314465408805
ns227,tv show,post mortem: no one dies in skarnes,"kathrine thorborg johansen, elias holmen sørensen, andré sørum, kim fairchild, sara khorami, terje strømdahl, øystein røger, marianne jonger, martin karelius",2021,1.0,seasons,3.561771561771562
ns228,movie,really love,"kofi siriboe, yootha wong-loi-sing, michael ealy, uzo aduba",2020,95.0,min,3.507216494845361
ns229,movie,the november man,"pierce brosnan, luke bracey, olga kurylenko, eliza taylor, caterina scorsone, bill smitrovich, will patton, amila terzimehic, lazar ristovski, mediha musliovic",2014,108.0,min,3.5700836820083683
ns230,movie,the old ways,"brigitte kali canales, andrea cortes, julia vera, sal lopez",2020,90.0,min,3.6271008403361344
ns231,movie,the river runner,,2021,86.0,min,3.538961038961039
ns232,movie,the water man,"david oyelowo, rosario dawson, lonnie chavis, amiah miller, alfred molina, maria bello",2021,92.0,min,3.5749027237354087
ns233,tv show,wheel of fortune,"pat sajak, vanna white",2019,3.0,seasons,3.5997782705099777
ns234,movie,count me in,,2021,82.0,min,3.432926829268293
ns235,tv show,oggy oggy,,2021,1.0,seasons,3.4937888198757765
ns236,movie,untold: caitlyn jenner,,2021,70.0,min,3.571129707112971
ns237,movie,boomika,"aishwarya rajesh, vidhu, surya ganapathy, madhuri, pavel navageethan, avantika vandanapu",2021,122.0,min,3.5505050505050506
ns238,movie,boomika (hindi),"aishwarya rajesh, vidhu, surya ganapathy, madhuri, pavel navageethan, avantika vandanapu",2021,122.0,min,3.552980132450331
ns239,movie,boomika (malayalam),"aishwarya rajesh, vidhu, surya ganapathy, madhuri, pavel navageethan, avantika vandanapu",2021,122.0,min,3.4712389380530975
ns240,movie,boomika (telugu),"aishwarya rajesh, vidhu, surya ganapathy, madhuri, pavel navageethan, avantika vandanapu",2021,122.0,min,3.5436105476673427
ns241,movie,the witcher: nightmare of the wolf,"theo james, mary mcdonnell, lara pulver, graham mctavish, tom canton, david errigo jr, jennifer hale, kari wahlgren, matt yang king, darryl kurylo, keith ferguson",2021,84.0,min,3.4966216216216215
ns242,tv show,manifest,"melissa roxburgh, josh dallas, athena karkanis, j.r. ramirez, luna blaise, jack messina, parveen kaur",2021,3.0,seasons,3.4736328125
ns243,tv show,comedy premium league,,2021,1.0,seasons,3.531578947368421
ns244,tv show,everything will be fine,"lucía uribe, flavio medina, isabella vazquez morales, pierre louis, mercedes hernández",2021,1.0,seasons,3.568085106382979
ns245,movie,gunshot,"ahmed el fishawy, ruby, mohamed mamdouh, ahmed malek, asmaa abulyazeid, samy maghawry, safaa el-toukhy, ahmed kamal, arfa abdel rassoul, hana shiha",2018,96.0,min,3.5519607843137253
ns246,tv show,korean cold noodle rhapsody,paik jong-won,2021,1.0,seasons,3.423228346456693
ns247,movie,man in love,"roy chiu, ann hsu, tsai chen-nan, chung hsin-ling, lan wei-hua, peace yang, huang lu tz-yin",2021,115.0,min,3.5828516377649327
ns248,movie,sweet girl,"jason momoa, isabela merced, manuel garcia-rulfo, amy brenneman, adria arjona, raza jaffrey, justin bartha, lex scott davis, michael raymond-james",2021,110.0,min,3.566265060240964
ns249,tv show,the chair,"sandra oh, jay duplass, holland taylor, david morse, bob balaban, nana mensah, everly carganilla",2021,1.0,seasons,3.504863813229572
ns250,movie,the loud house movie,"asher bishop, david tennant, michelle gomez, jill talley, brian stepanek, catherine taber, liliana mumy, nika futterman, cristina pucelli, jessica dicicco, grey griffin, lara jill miller",2021,88.0,min,3.6121212121212123
ns251,movie,a faraway land,"paolo contis, yen santos, hans tórgarð, ruby ruiz, zweden obias, maria rianne castro, arianne mavis uera, maricor canlas",2020,102.0,min,3.538702928870293
ns252,movie,like crazy,"anton yelchin, felicity jones, jennifer lawrence, charlie bewley, alex kingston, oliver muirhead, finola hughes, chris messina, ben york jones, jamie thomas king",2011,91.0,min,3.5934393638170974
ns253,movie,black island,"philip froissant, alice dwyer, hanns zischler, mercedes müller, sammy scheuritzel, lieselotte voss, katharina schütz, jodie leslie ahlborn, marco wittorf, ilknur boyraz",2021,105.0,min,3.5843023255813953
ns254,movie,bombay,"arvind swamy, manisha koirala, nasser, raja krishnamoorthy",1995,135.0,min,3.5464362850971924
ns255,tv show,go! go! cory carson,"alan c. lim, paul killam, maisie benson, kerry gudjohnsen, smith foreman, neena-sinaii simpo, eli morse, adelaide hirasaki, jim capobianco, anna chambers, pfifer chastain",2021,5.0,seasons,3.6011363636363636
ns256,movie,memories of a murderer: the nilsen tapes,,2021,86.0,min,3.507889546351085
ns257,movie,nneka the pretty serpent,"idia aisien, ndidi obi, kenneth okolie, zack orji, bovi ugboma, bimbo ademoye, beverly osu, beverly naya, larry gaaga, shaffy bello, chioma chukwuka akpotha, waje",2020,140.0,min,3.554655870445344
ns258,movie,o kadhal kanmani,"dulquer salmaan, nithya menon, prakash raj, leela samson, vinodhini, ramya subramanian, siva ananth, john devasahayam, prabhu lakshman",2015,133.0,min,3.5277777777777777
ns259,movie,out of my league,"ludovica francesconi, giuseppe maggio, gaja masciale, jozef gjura, eleonora gaggero, franco ravera, elisabetta coraini, michele franco, edoardo rossi",2020,92.0,min,3.5377551020408164
ns260,movie,pahuna,"anmol limbu, ishika gurung, manju chettri, banita lagun, binod pradhan, mahindra bajgai, rupa tamang, saran rai",2018,82.0,min,3.581081081081081
ns261,tv show,the defeated,"taylor kitsch, nina hoss, logan marshall-green, michael c. hall, tuppence middleton, mala emde, maximilian ehrenreich, sebastian koch, anne ratte-polle, lena dörrie, benjamin sadler",2020,1.0,seasons,3.5476190476190474
ns262,movie,the secret diary of an exchange student,"larissa manoela, thati lopes, bruno montaleone, david sherod james, maiara walsh, flávia garrafa, kathy-ann hart, ray faiola, noa graham",2021,97.0,min,3.5289017341040463
ns263,movie,untold: deal with the devil,,2021,78.0,min,3.5665362035225048
ns264,tv show,mother goose club,,2016,2.0,seasons,3.4915611814345993
ns265,movie,walk of shame,"elizabeth banks, james marsden, gillian jacobs, sarah wright, ethan suplee, bill burr, ken davitian, lawrence gilliard jr., alphonso mcauley, da'vone mcdonald, john marsden, willie garson, oliver hudson, p.j. byrne",2014,94.0,min,3.5441810344827585
ns266,tv show,rascal does not dream of bunny girl senpai,"kaito ishikawa, asami seto, nao toyama, atsumi tanezaki, maaya uchida, yurika kubo, inori minase",2018,1.0,seasons,3.4596774193548385
ns267,tv show,the creative indians,,2020,1.0,seasons,3.3981670061099796
ns268,movie,the piano,"holly hunter, harvey keitel, sam neill, anna paquin, kerry walker, genevieve lemon, tungia baker, ian mune",1993,121.0,min,3.512359550561798
ns269,movie,unroyal,"matilda lambert, ik ogbonna, prince sontoye, blossom chukwujekwu, linda osifo, emem inwang, pete edochie, shaffy bello, okon imeh  bishop, chinenye nnebe, femi adebayo",2020,97.0,min,3.5370762711864407
ns270,tv show,winx club,"liza jacqueline, helena evangeliou, lisa ortiz, kerry williams, gregory abbey, dan green, michael sinterniklaas, suzy myers, christina rodriguez, dani schaffel, sebastian arcelus, rachael lillis",2015,2.0,seasons,3.466733870967742
ns271,movie,beckett,"john david washington, boyd holbrook, alicia vikander, vicky krieps, lena kitsopoulou, panos koronis, maria votti",2021,110.0,min,3.572564612326044
ns272,tv show,brand new cherry flavor,"rosa salazar, eric lange, catherine keener, jeff ward, manny jacinto, hannah levien, patrick fischler",2021,1.0,seasons,3.5372340425531914
ns273,tv show,fast & furious spy racers,"tyler posey, charlet chung, jorge diaz, camille ramsey, luke youngblood, renée elise goldsberry",2021,5.0,seasons,3.5031512605042017
ns274,tv show,gone for good,"finnegan oldfield, nicolas duvauchelle, guillaume gouix, garance marillier, nailia harzoune",2021,1.0,seasons,3.5461215932914047
ns275,tv show,grace and frankie,"jane fonda, lily tomlin, martin sheen, sam waterston, june diane raphael, brooklyn decker, ethan embry, baron vaughn",2021,7.0,seasons,3.4870259481037924
ns276,tv show,the kingdom,"chino darín, nancy dupláa, joaquín furriel, peter lanzani, mercedes morán, diego peretti, vera spinetta, nico garcía hume, victoria almeida, santiago korovsky, patricio aramburu, alfonso tort, diego gentile, néstor guzzini, daniel kuzniecka",2021,1.0,seasons,3.5010729613733904
ns277,tv show,valeria,"diana gómez, silma lópez, paula malia, teresa riott, maxi iglesias, ibrahim al shami",2021,2.0,seasons,3.5844017094017095
ns278,tv show,alrawabi school for girls,"andria tayeh, rakeen sa'ad, noor taher, yara mustafa, joanna arida, salsabiela, nadera emran, reem saadeh",2021,1.0,seasons,3.5407331975560083
ns279,movie,lokillo: nothing's the same,lokillo florez,2021,64.0,min,3.598233995584989
ns280,movie,monster hunter: legends of the guild,"ben rausch, erica lindbeck, dante basco, brando eaton, stephen kramer glickman, caroline caliston, g.k. bowes, dan mccoy",2021,59.0,min,3.574338085539715
ns281,tv show,bake squad,,2021,1.0,seasons,3.5734966592427617
ns282,movie,brother jekwu,"mike ezuruonye, juliet ochienge, angela okorie, huddah monroe, catherine kamau, naomi mburu, derrick aduwo, chris kamau, abubakar salum, celebrity landlord",2016,101.0,min,3.5558882235528944
ns283,movie,la diosa del asfalto,"ximena romo, mabel cadena, alejandra herrera, nelly gonzález, samantha orozco, axel arenas, esteban caicedo, paulina goto, raquel robles, baby bátiz, pascacio lópez, juán carlos torres, javier oliván, claudia lobo, giovanna zacarías",2020,127.0,min,3.5667372881355934
ns284,movie,misha and the wolves,,2021,90.0,min,3.5473887814313345
ns285,movie,the kissing booth 3,"joey king, joel courtney, jacob elordi, molly ringwald, taylor zakhar perez, maisie richardson-sellers, meganne young, stephen jennings",2021,114.0,min,3.523517382413088
ns286,movie,the railway man,"colin firth, nicole kidman, jeremy irvine, stellan skarsgård, sam reid, hiroyuki sanada, michael mackenzie, tom stokes",2013,108.0,min,3.566371681415929
ns287,tv show,gabby's dollhouse,"laila lockhart kraner, tucker chandler, juliet donenfeld, maggi lowe, donovan patton, eduardo franco, tara strong, secunda wood, carla tassara, sainty nelsen",2021,2.0,seasons,3.596033402922756
ns288,tv show,i need romance,"khemanit jamikorn, thitipoom techaapaikhun, kannaporn puangthong, premmanat suwannanon, mintita wattanakul, thames sanpakit, katareeya theapchatri, phanuroj chalermkijporntavee, jirapisit jaravijit",2021,1.0,seasons,3.5761316872427984
ns289,tv show,las muñecas de la mafia,"amparo grisales, fernando solórzano, angelica blandon, katherine escobar, yuly ferreira, alejandra sandoval, andrea gómez, andrea guzmán, diego vásquez, julián román, juan pablo franco",2018,1.0,seasons,3.5041928721174003
ns290,tv show,the crowned clown,"yeo jin-goo, lee se-young, kim sang-kyung, jung hye-young, jang kwang, kwon hae-hyo, jang yeong-nam, lee kyu-han",2019,1.0,seasons,3.585616438356164
ns291,movie,untold: malice at the palace,,2021,70.0,min,3.5090361445783134
ns292,tv show,shaman king,"yoko hikasa, katsuyuki konishi, megumi hayashibara, inuko inuyama, romi park, kosuke takaguchi, masahiko tanaka, wataru takagi, yuji ueda, megumi nakajima, takehito koyasu, yoko soumi, motoko kumai, yui horie, yuichi nakamura, nana mizuki, takumu miyazono, noriaki kanze, michiko neya, toru sakurai, rina hidaka, masakazu morita, minami takayama",2021,1.0,seasons,3.544491525423729
ns293,movie,quartet,"maggie smith, tom courtenay, billy connolly, pauline collins, michael gambon, andrew sachs, sheridan smith, david ryall, trevor peacock, gwyneth jones",2012,98.0,min,3.4794816414686824
ns294,movie,slay,"enhle mbali, ramsey nouah, dawn thandeka kang, idris sultan, tumi morake, trevor gumbi, lillian dube, kaly bossy asante, shaleen surtie, fabian lojege",2021,86.0,min,3.544806517311609
ns295,movie,takizawa kabuki zero 2020 the movie,"hikaru iwamoto, tatsuya fukazawa, raul, shota watanabe, koji mukai, ryohei abe, ren meguro, ryota miyadate, daisuke sakuma, arata sato, tatsuya kageyama, taiga suzuki, shunsuke motoi, taiga tsubaki, yuki yokohara, minato matsui, shosei oda",2020,139.0,min,3.5105042016806722
ns296,movie,the paper tigers,"alain uy, ron yuan, mykel shannon jenkins, jae suh park, matthew page, joziah lagonoy, raymond ma",2021,111.0,min,3.448958333333333
ns297,tv show,hit & run,"lior raz, kaelen ohm, sanaa lathan, moran rosenblatt, lior ashkenazi, gregg henry, gal toren",2021,1.0,seasons,3.5559006211180124
ns298,tv show,navarasa,"suriya, vijay sethupathi, revathy, prakash raj, siddarth, parvathy, delhi ganesh, gautham vasudev menon, anjali, yogi babu, aditi balan, remya nambeesan, poorna, prayaga martin, rythvika suriya, arvind swamy, prasanna, atharva, bobby simha, ashok selvan, nedumudi venu, kishore",2021,1.0,seasons,3.6024590163934427
